******************************************
Nodal r-coordinates
21 1
-1.000000000000000 
0.133924469377110 -0.340519296026723 0.277105973067360 0.269200917615487 -1.309220472456744 2.364439383146261 9.217174322550951 8.128678983117169 2.259215719609144 0.764811803679027 -2.241256737136677 -2.747803025307565 1.521117850956901 1.215719608674522 -1.455203361418311 0.058646984183824 0.797432818872824 -0.431647547292273 -0.790610998821712 -1.227418280676623 -0.721510636646871 0.300145877325845 1.149646518582816 1.442471294427729 1.236514074545459 0.797286191635578 0.331657564415501 
-0.383771926966957 0.852256034751977 -0.389066133161997 -1.024823527627681 2.167195767195770 -1.138623680789742 -3.377126700034264 9.912994628964872 14.380965537668066 14.380965537668086 9.912994628964869 -3.377126700034273 -1.138623680789755 2.167195767195769 -1.024823527627687 -0.389066133162004 0.852256034751969 -0.383771926966959 -0.853381077796533 -1.896805687295999 -2.736412312230825 -3.279644308920042 -3.467513227513231 -3.279644308920024 -2.736412312230826 -1.896805687296003 -0.853381077796532 
0.764811803679034 -2.241256737136680 -2.747803025307570 1.521117850956910 1.215719608674525 -1.455203361418321 0.058646984183826 0.797432818872825 -0.431647547292276 -0.790610998821717 -1.227418280676632 -0.721510636646875 0.300145877325847 1.149646518582817 1.442471294427732 1.236514074545463 0.797286191635579 0.331657564415500 0.133924469377106 -0.340519296026729 0.277105973067353 0.269200917615480 -1.309220472456750 2.364439383146270 9.217174322550976 8.128678983117197 2.259215719609156 
-0.451431052739766 -0.535999421293340 -0.870860673224299 -1.305767470838262 -0.509620612025389 0.405033084838978 0.124747465489076 -0.146960012110734 0.035608371628450 0.094661747525536 0.129837149776851 -0.088060001157913 -0.508505936156208 -0.735546051072609 -0.508505936156206 -0.088060001157913 0.129837149776850 0.094661747525535 0.035608371628450 -0.146960012110733 0.124747465489079 0.405033084838977 -0.509620612025392 -1.305767470838261 -0.870860673224296 -0.535999421293340 -0.451431052739766 
0.123862801556791 0.079024997363973 -0.319013255316102 -0.871200627714569 -1.135319528353632 -0.871200627714568 -0.319013255316102 0.079024997363973 0.123862801556790 0.117362753848137 0.147499326988098 0.357560308402326 0.744720703267856 0.653222729732690 0.110945944022823 -0.176553706397457 -0.091215549764777 0.001346238379352 0.001346238379352 -0.091215549764777 -0.176553706397457 0.110945944022825 0.653222729732691 0.744720703267855 0.357560308402324 0.147499326988098 0.117362753848137 
0.035608371628449 -0.146960012110733 0.124747465489078 0.405033084838976 -0.509620612025392 -1.305767470838260 -0.870860673224295 -0.535999421293339 -0.451431052739765 -0.451431052739765 -0.535999421293340 -0.870860673224299 -1.305767470838262 -0.509620612025389 0.405033084838978 0.124747465489078 -0.146960012110734 0.035608371628450 0.094661747525535 0.129837149776851 -0.088060001157913 -0.508505936156209 -0.735546051072610 -0.508505936156206 -0.088060001157912 0.129837149776850 0.094661747525535 
-0.431647547292274 0.797432818872822 0.058646984183821 -1.455203361418314 1.215719608674530 1.521117850956899 -2.747803025307565 -2.241256737136677 0.764811803679034 2.259215719609156 8.128678983117178 9.217174322550978 2.364439383146256 -1.309220472456748 0.269200917615483 0.277105973067350 -0.340519296026731 0.133924469377106 0.331657564415501 0.797286191635577 1.236514074545464 1.442471294427733 1.149646518582816 0.300145877325844 -0.721510636646874 -1.227418280676628 -0.790610998821713 
0.019153816660277 0.805856176097874 1.792483263041577 0.809773725111156 -1.323750323452409 -0.945535091127340 0.942544116066151 0.514478063333704 -0.535237395398480 -0.668925787330048 -0.204991501900850 1.107038338855459 1.191399348342082 -0.133457577551472 -1.241213660700738 -1.248977340429928 -0.674744784109448 -0.205893385507563 -0.037016225128456 0.228697443608720 -0.631512196262612 0.635814057556546 6.882009588103014 9.649245644506010 4.471333157593818 0.002541022113258 -0.201112492090291 
0.117362753848137 0.147499326988098 0.357560308402325 0.744720703267856 0.653222729732691 0.110945944022824 -0.176553706397456 -0.091215549764776 0.001346238379352 0.001346238379352 -0.091215549764776 -0.176553706397457 0.110945944022824 0.653222729732691 0.744720703267855 0.357560308402325 0.147499326988098 0.117362753848137 0.123862801556791 0.079024997363974 -0.319013255316102 -0.871200627714569 -1.135319528353632 -0.871200627714569 -0.319013255316102 0.079024997363973 0.123862801556791 
0.001346238379352 -0.091215549764777 -0.176553706397457 0.110945944022825 0.653222729732692 0.744720703267855 0.357560308402324 0.147499326988098 0.117362753848137 0.123862801556791 0.079024997363973 -0.319013255316103 -0.871200627714570 -1.135319528353631 -0.871200627714567 -0.319013255316102 0.079024997363973 0.123862801556791 0.117362753848137 0.147499326988098 0.357560308402325 0.744720703267856 0.653222729732691 0.110945944022825 -0.176553706397457 -0.091215549764777 0.001346238379352 
-0.535237395398480 0.514478063333703 0.942544116066151 -0.945535091127344 -1.323750323452406 0.809773725111157 1.792483263041573 0.805856176097874 0.019153816660277 -0.201112492090292 0.002541022113258 4.471333157593831 9.649245644506022 6.882009588102999 0.635814057556539 -0.631512196262609 0.228697443608721 -0.037016225128456 -0.205893385507563 -0.674744784109448 -1.248977340429928 -1.241213660700736 -0.133457577551470 1.191399348342077 1.107038338855454 -0.204991501900849 -0.668925787330047 
-0.205893385507563 -0.674744784109448 -1.248977340429928 -1.241213660700734 -0.133457577551467 1.191399348342080 1.107038338855451 -0.204991501900852 -0.668925787330047 -0.535237395398480 0.514478063333704 0.942544116066152 -0.945535091127345 -1.323750323452407 0.809773725111161 1.792483263041577 0.805856176097876 0.019153816660277 -0.201112492090292 0.002541022113257 4.471333157593829 9.649245644506022 6.882009588103005 0.635814057556538 -0.631512196262611 0.228697443608720 -0.037016225128456 
0.094661747525535 0.129837149776851 -0.088060001157913 -0.508505936156208 -0.735546051072610 -0.508505936156207 -0.088060001157912 0.129837149776851 0.094661747525535 0.035608371628449 -0.146960012110733 0.124747465489079 0.405033084838978 -0.509620612025392 -1.305767470838261 -0.870860673224296 -0.535999421293339 -0.451431052739765 -0.451431052739766 -0.535999421293339 -0.870860673224299 -1.305767470838265 -0.509620612025390 0.405033084838980 0.124747465489079 -0.146960012110734 0.035608371628450 
-0.668925787330048 -0.204991501900851 1.107038338855454 1.191399348342078 -0.133457577551472 -1.241213660700736 -1.248977340429926 -0.674744784109447 -0.205893385507563 -0.037016225128456 0.228697443608721 -0.631512196262611 0.635814057556544 6.882009588103008 9.649245644506003 4.471333157593814 0.002541022113256 -0.201112492090291 0.019153816660277 0.805856176097875 1.792483263041578 0.809773725111157 -1.323750323452409 -0.945535091127347 0.942544116066147 0.514478063333704 -0.535237395398479 
0.331657564415501 0.797286191635578 1.236514074545461 1.442471294427729 1.149646518582813 0.300145877325843 -0.721510636646871 -1.227418280676624 -0.790610998821709 -0.431647547292271 0.797432818872822 0.058646984183824 -1.455203361418310 1.215719608674529 1.521117850956892 -2.747803025307564 -2.241256737136674 0.764811803679035 2.259215719609156 8.128678983117167 9.217174322550960 2.364439383146245 -1.309220472456751 0.269200917615484 0.277105973067350 -0.340519296026730 0.133924469377106 
-0.790610998821713 -1.227418280676626 -0.721510636646872 0.300145877325848 1.149646518582819 1.442471294427730 1.236514074545459 0.797286191635576 0.331657564415499 0.133924469377105 -0.340519296026729 0.277105973067351 0.269200917615479 -1.309220472456749 2.364439383146266 9.217174322550960 8.128678983117180 2.259215719609149 0.764811803679030 -2.241256737136678 -2.747803025307567 1.521117850956907 1.215719608674527 -1.455203361418316 0.058646984183824 0.797432818872825 -0.431647547292273 
-0.853381077796534 -1.896805687296003 -2.736412312230829 -3.279644308920038 -3.467513227513229 -3.279644308920034 -2.736412312230823 -1.896805687296004 -0.853381077796533 -0.383771926966960 0.852256034751967 -0.389066133161998 -1.024823527627695 2.167195767195766 -1.138623680789749 -3.377126700034259 9.912994628964853 14.380965537668056 14.380965537668075 9.912994628964860 -3.377126700034264 -1.138623680789742 2.167195767195762 -1.024823527627686 -0.389066133162004 0.852256034751969 -0.383771926966959 
